date,block,sw1,sw2,sw3,sw4,sw5,st1,st2,st3,st4,st5,ec1,ec2,ec3,ec4,ec5
29/08/2008,3,0.172104167,0.170208333,0.21525,0.209020833,0.207,19.59166667,19.50833333,19.44583333,19.10625,19.06666667,0.11,0.011041667,0.55,0.48,0.362291667
29/08/2008,4,0.173020833,0.187645833,0.199229167,0.2288125,0.202229167,19.43541667,19.86666667,19.35833333,19.49166667,19.20833333,0.259166667,0.22,0.154583333,0.310208333,0.588333333
30/08/2008,1,0.161458333,0.208770833,0.180958333,0.228541667,NA,19.97916667,20.525,19.67708333,19.01875,NA,0.218958333,0.265833333,0.321875,0.436458333,NA
30/08/2008,2,0.171145833,0.205020833,NA,0.266395833,0.277875,19.61666667,19.15208333,NA,19.65,18.80833333,0.1,0.038958333,NA,0.61,0.80625
30/08/2008,3,0.171354167,0.171083333,0.213854167,0.207229167,0.205395833,19.81458333,19.52291667,19.23125,18.86875,18.93541667,0.11,0.015208333,0.55,0.48,0.36
30/08/2008,4,0.161375,0.184083333,0.197375,0.226354167,0.200125,19.67083333,19.87083333,19.17708333,19.24166667,19.02291667,0.244583333,0.215416667,0.15,0.31,0.580416667
31/08/2008,1,0.154125,0.209145833,0.181395833,0.227708333,NA,20.46875,20.90833333,19.95,19.08333333,NA,0.213333333,0.27,0.327916667,0.434166667,NA
31/08/2008,2,0.166416667,0.2015625,NA,0.264833333,0.275625,19.92916667,19.42083333,NA,19.73125,18.77083333,0.1,0.030208333,NA,0.609583333,0.793125
31/08/2008,3,0.168833333,0.171354167,0.213854167,0.206708333,0.204145833,20.33333333,19.975,19.52916667,18.96458333,18.92291667,0.11,0.015833333,0.550208333,0.48,0.36
31/08/2008,4,0.153833333,0.180875,0.196458333,0.2254375,0.198895833,20.1375,20.2875,19.4875,19.38125,19.02291667,0.239791667,0.21,0.143958333,0.31,0.578541667
1/9/2008,1,0.1519375,0.211541667,0.182645833,0.227104167,NA,21.98958333,21.97291667,20.58541667,19.31458333,NA,0.215,0.27,0.33,0.43,NA
